dataset,seed,model_id,label,abbrev,family,MAPE,RMSPE,MAAPE,MASE,MSE,R2,cost_selected,epsilon_selected,sigma_selected,gamma_selected,sym_type_selected,mtry_selected,xgb_trees_selected,xgb_lr_selected,xgb_depth_selected
boston,14,b1,ε-SVR (MSE),SVR-MSE,baseline,13.998065388161626,37.68726510259049,7.39103506756157,0.2544629485597769,13.966109335714215,0.8708987269101975,10,NA,0.266,7.0665385267680465,NA,NA,NA,NA,NA
boston,14,b2,Random Forest,RF,baseline,10.07710337684206,17.28171905534845,6.131331052644523,0.21021197395202287,8.015134748933326,0.9259089217189856,NA,NA,NA,NA,NA,6,NA,NA,NA
boston,14,b3,XGBoost,XGB,baseline,9.822511056703448,16.105842935204162,6.038396706886475,0.20334698504270024,7.619384850342395,0.9295671929314698,NA,NA,NA,NA,NA,NA,300,0.05,3
boston,14,b4,Linear Regression,LR,baseline,15.471759095408663,21.994911205106693,9.44604564006939,0.34933093954286915,22.154567785488368,0.7952054622294271,NA,NA,NA,NA,NA,NA,NA,NA,NA
boston,14,b5,WLS (1/y²),WLS,baseline,14.942263077478978,20.906476132345592,9.180641967404561,0.4177375045487463,44.00514990774337,0.5932209365517795,NA,NA,NA,NA,NA,NA,NA,NA,NA
boston,14,b6,Log-SVR,Log-SVR,baseline,11.65781771247203,28.61348835051636,6.469159783499506,0.23094270521155838,12.237974852294004,0.8868734236934608,1,0.01,NA,0.224,NA,NA,NA,NA,NA
boston,14,b7a,QR (τ = 0.5),QR,baseline,13.794076872261021,19.99245794831069,8.464448572232808,0.3360025787011213,24.810300830019703,0.7706561400958181,NA,NA,NA,NA,NA,NA,NA,NA,NA
boston,15,m1,SVR-MAPE,SVR-MAPE,psvr,12.736905971507495,18.767122838645005,7.842171238021119,0.3022012946210709,28.982937938675757,0.6902899662021784,10,1,7.071,0.010000191803678796,NA,NA,NA,NA,NA
boston,15,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,12.333628084141468,18.56950537702133,7.589894227699842,0.30071472782235326,30.22929045957916,0.676971513732324,10,1,2.236,0.10000608036968646,odd,NA,NA,NA,NA
boston,15,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,15.78416005430202,22.324134787202578,9.641051340068742,0.42664853315412893,53.90380276027131,0.42398701573876685,100,NA,2.236,0.10000608036968646,NA,NA,NA,NA,NA
boston,15,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,15.78416005430202,22.324134787202578,9.641051340068742,0.42664853315412893,53.90380276027131,0.42398701573876685,100,NA,2.236,0.10000608036968646,NA,NA,NA,NA,NA
boston,15,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,17.443884034494243,23.991674083883407,10.616327258615016,0.46957474000489735,56.632625302212446,0.39482697256160315,100,NA,7.071,0.010000191803678796,odd,NA,NA,NA,NA
boston,15,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,17.443884034494243,23.991674083883407,10.616327258615016,0.46957474000489735,56.632625302212446,0.39482697256160315,100,NA,7.071,0.010000191803678796,odd,NA,NA,NA,NA
boston,15,b1,ε-SVR (MSE),SVR-MSE,baseline,14.725625316639526,22.628191523055012,8.908654937409164,0.3301626784521936,30.79941920400553,0.6708791502500915,10,NA,0.266,7.0665385267680465,NA,NA,NA,NA,NA
boston,15,b2,Random Forest,RF,baseline,12.09437084170294,19.070237129365605,7.392807332063164,0.2769991710982961,24.367061280159845,0.7396149628239963,NA,NA,NA,NA,NA,6,NA,NA,NA
boston,15,b3,XGBoost,XGB,baseline,11.169900037960742,16.502512438453575,6.921812273990605,0.25535183457606114,18.65006700199567,0.8007064399840609,NA,NA,NA,NA,NA,NA,300,0.1,3
boston,15,b4,Linear Regression,LR,baseline,16.630813464095382,27.022396626057354,9.823132248013948,0.34226665320878136,26.899019982998954,0.71255859548504,NA,NA,NA,NA,NA,NA,NA,NA,NA
boston,15,b5,WLS (1/y²),WLS,baseline,16.420939363223823,21.992454162719525,10.081294009843752,0.4104882066258675,40.1092058744282,0.5713952970103722,NA,NA,NA,NA,NA,NA,NA,NA,NA
boston,15,b6,Log-SVR,Log-SVR,baseline,13.332545552397937,20.554244545299937,8.133931036475646,0.31783338064595124,34.756463810620836,0.6285943956317919,1,0.01,NA,0.224,NA,NA,NA,NA,NA
boston,15,b7a,QR (τ = 0.5),QR,baseline,16.934504904621043,28.142586397545756,9.909919262610194,0.35669170292177427,32.95326293460992,0.6478632980955534,NA,NA,NA,NA,NA,NA,NA,NA,NA
boston,16,m1,SVR-MAPE,SVR-MAPE,psvr,12.887736370943998,22.631068254654778,7.667429908086862,0.2606025165399712,20.387593169622228,0.8034674802150181,100,0.01,7.071,0.010000191803678796,NA,NA,NA,NA,NA
boston,16,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,12.905534643968759,22.601206603198857,7.68476792747196,0.2866244258292401,26.61955046410588,0.7433925974131477,10,1,2.236,0.10000608036968646,odd,NA,NA,NA,NA
boston,16,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,16.157178578134552,24.137758986795458,9.753612092663243,0.4396789935450768,59.601707419022645,0.4254508786254725,100,NA,2.236,0.10000608036968646,NA,NA,NA,NA,NA
boston,16,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,16.157178578134552,24.137758986795458,9.753612092663243,0.4396789935450768,59.601707419022645,0.4254508786254725,100,NA,2.236,0.10000608036968646,NA,NA,NA,NA,NA
boston,16,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,17.578445688313888,24.300443398606923,10.687755800237374,0.47232778438482265,57.00538716995382,0.450478911923614,100,NA,7.071,0.010000191803678796,odd,NA,NA,NA,NA
boston,16,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,17.578445688313888,24.300443398606923,10.687755800237374,0.47232778438482265,57.00538716995382,0.450478911923614,100,NA,7.071,0.010000191803678796,odd,NA,NA,NA,NA
